country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Estonia,EE,2020-32,25-49yr,35,462700,11,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-33,25-49yr,17,462700,11.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-34,25-49yr,50,462700,14.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-35,25-49yr,64,462700,24.6,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-36,25-49yr,92,462700,33.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-37,25-49yr,95,462700,40.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-38,25-49yr,94,462700,40.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-39,25-49yr,132,462700,48.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-40,25-49yr,132,462700,57.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-41,25-49yr,109,462700,52.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-42,25-49yr,86,462700,42.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-43,25-49yr,151,462700,51.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-44,25-49yr,271,462700,91.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-45,25-49yr,489,462700,164.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-46,25-49yr,615,462700,238.6,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-47,25-49yr,863,462700,319.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-48,25-49yr,926,462700,386.6,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-49,25-49yr,1167,462700,452.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-50,25-49yr,1286,462700,530.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-51,25-49yr,1498,462700,601.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-52,25-49yr,1560,462700,660.9,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-53,25-49yr,1572,462700,676.9,"TESSy COVID-19, national weekly data"
Estonia,EE,2021-01,25-49yr,1686,462700,704.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2021-02,25-49yr,1347,462700,655.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-09,50-64yr,0,256930,,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-10,50-64yr,1,256930,,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-11,50-64yr,58,256930,23,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-12,50-64yr,53,256930,43.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-13,50-64yr,96,256930,58,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-14,50-64yr,122,256930,84.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-15,50-64yr,69,256930,74.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-16,50-64yr,57,256930,49,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-17,50-64yr,40,256930,37.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-18,50-64yr,8,256930,18.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-19,50-64yr,11,256930,7.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-20,50-64yr,7,256930,7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-21,50-64yr,12,256930,7.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-22,50-64yr,12,256930,9.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-23,50-64yr,32,256930,17.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-24,50-64yr,8,256930,15.6,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-25,50-64yr,3,256930,4.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-26,50-64yr,1,256930,1.6,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-27,50-64yr,2,256930,1.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-28,50-64yr,5,256930,2.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-29,50-64yr,1,256930,2.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-30,50-64yr,2,256930,1.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-31,50-64yr,5,256930,2.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-32,50-64yr,9,256930,5.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-33,50-64yr,4,256930,5.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-34,50-64yr,11,256930,5.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-35,50-64yr,17,256930,10.9,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-36,50-64yr,19,256930,14,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-37,50-64yr,26,256930,17.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-38,50-64yr,59,256930,33.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-39,50-64yr,77,256930,52.9,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-40,50-64yr,103,256930,70.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-41,50-64yr,71,256930,67.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-42,50-64yr,51,256930,47.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-43,50-64yr,91,256930,55.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-44,50-64yr,144,256930,91.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-45,50-64yr,225,256930,143.6,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-46,50-64yr,336,256930,218.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-47,50-64yr,439,256930,301.6,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-48,50-64yr,478,256930,356.9,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-49,50-64yr,639,256930,434.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-50,50-64yr,694,256930,518.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-51,50-64yr,889,256930,616.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-52,50-64yr,878,256930,687.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-53,50-64yr,851,256930,672.9,"TESSy COVID-19, national weekly data"
Estonia,EE,2021-01,50-64yr,1000,256930,720.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2021-02,50-64yr,791,256930,697.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-09,65-79yr,0,187131,,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-10,65-79yr,0,187131,,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-11,65-79yr,5,187131,2.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-12,65-79yr,30,187131,18.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-13,65-79yr,57,187131,46.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-14,65-79yr,86,187131,76.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-15,65-79yr,30,187131,62,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-16,65-79yr,25,187131,29.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-17,65-79yr,15,187131,21.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-18,65-79yr,12,187131,14.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-19,65-79yr,8,187131,10.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-20,65-79yr,4,187131,6.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-21,65-79yr,4,187131,4.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-22,65-79yr,5,187131,4.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-23,65-79yr,5,187131,5.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-24,65-79yr,6,187131,5.9,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-25,65-79yr,0,187131,3.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-26,65-79yr,2,187131,1.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-27,65-79yr,1,187131,1.6,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-28,65-79yr,1,187131,1.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-29,65-79yr,0,187131,0.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-30,65-79yr,0,187131,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-31,65-79yr,4,187131,2.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-32,65-79yr,2,187131,3.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-33,65-79yr,2,187131,2.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-34,65-79yr,2,187131,2.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-35,65-79yr,5,187131,3.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-36,65-79yr,7,187131,6.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-37,65-79yr,18,187131,13.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-38,65-79yr,21,187131,20.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-39,65-79yr,24,187131,24,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-40,65-79yr,48,187131,38.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-41,65-79yr,26,187131,39.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-42,65-79yr,21,187131,25.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-43,65-79yr,27,187131,25.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-44,65-79yr,58,187131,45.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-45,65-79yr,93,187131,80.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-46,65-79yr,117,187131,112.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-47,65-79yr,190,187131,164.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-48,65-79yr,196,187131,206.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-49,65-79yr,312,187131,271.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-50,65-79yr,382,187131,370.9,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-51,65-79yr,452,187131,445.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-52,65-79yr,465,187131,490,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-53,65-79yr,496,187131,513.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2021-01,65-79yr,562,187131,565.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2021-02,65-79yr,432,187131,531.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-09,80+yr,0,74717,,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-10,80+yr,0,74717,,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-11,80+yr,0,74717,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-12,80+yr,9,74717,12,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-13,80+yr,52,74717,81.6,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-14,80+yr,61,74717,151.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-15,80+yr,30,74717,121.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-16,80+yr,16,74717,61.6,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-17,80+yr,4,74717,26.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-18,80+yr,12,74717,21.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-19,80+yr,0,74717,16.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-20,80+yr,12,74717,16.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-21,80+yr,4,74717,21.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-22,80+yr,3,74717,9.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-23,80+yr,2,74717,6.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-24,80+yr,2,74717,5.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-25,80+yr,1,74717,4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-26,80+yr,0,74717,1.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-27,80+yr,1,74717,1.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-28,80+yr,0,74717,1.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-29,80+yr,0,74717,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-30,80+yr,0,74717,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-31,80+yr,0,74717,0,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-32,80+yr,1,74717,1.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-33,80+yr,2,74717,4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-34,80+yr,1,74717,4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-35,80+yr,1,74717,2.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-36,80+yr,2,74717,4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-37,80+yr,1,74717,4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-38,80+yr,5,74717,8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-39,80+yr,10,74717,20.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-40,80+yr,11,74717,28.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-41,80+yr,11,74717,29.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-42,80+yr,8,74717,25.4,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-43,80+yr,10,74717,24.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-44,80+yr,15,74717,33.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-45,80+yr,48,74717,84.3,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-46,80+yr,41,74717,119.1,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-47,80+yr,80,74717,161.9,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-48,80+yr,67,74717,196.7,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-49,80+yr,170,74717,317.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-50,80+yr,155,74717,435,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-51,80+yr,199,74717,473.8,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-52,80+yr,242,74717,590.2,"TESSy COVID-19, national weekly data"
Estonia,EE,2020-53,80+yr,219,74717,617,"TESSy COVID-19, national weekly data"
Estonia,EE,2021-01,80+yr,338,74717,745.5,"TESSy COVID-19, national weekly data"
Estonia,EE,2021-02,80+yr,280,74717,827.1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-05,<15yr,0,882234,,"TESSy COVID-19, national weekly data"
Finland,FI,2020-09,<15yr,0,882234,0,"TESSy COVID-19, national weekly data"
Finland,FI,2020-10,<15yr,0,882234,0,"TESSy COVID-19, national weekly data"
Finland,FI,2020-11,<15yr,12,882234,1.4,"TESSy COVID-19, national weekly data"
Finland,FI,2020-12,<15yr,13,882234,2.8,"TESSy COVID-19, national weekly data"
Finland,FI,2020-13,<15yr,20,882234,3.7,"TESSy COVID-19, national weekly data"
Finland,FI,2020-14,<15yr,30,882234,5.7,"TESSy COVID-19, national weekly data"
Finland,FI,2020-15,<15yr,23,882234,6,"TESSy COVID-19, national weekly data"
Finland,FI,2020-16,<15yr,32,882234,6.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-17,<15yr,49,882234,9.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-18,<15yr,39,882234,10,"TESSy COVID-19, national weekly data"
Finland,FI,2020-19,<15yr,44,882234,9.4,"TESSy COVID-19, national weekly data"
Finland,FI,2020-20,<15yr,18,882234,7,"TESSy COVID-19, national weekly data"
Finland,FI,2020-21,<15yr,23,882234,4.6,"TESSy COVID-19, national weekly data"
Finland,FI,2020-22,<15yr,16,882234,4.4,"TESSy COVID-19, national weekly data"
Finland,FI,2020-23,<15yr,9,882234,2.8,"TESSy COVID-19, national weekly data"
Finland,FI,2020-24,<15yr,3,882234,1.4,"TESSy COVID-19, national weekly data"
Finland,FI,2020-25,<15yr,7,882234,1.1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-26,<15yr,4,882234,1.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-27,<15yr,2,882234,0.7,"TESSy COVID-19, national weekly data"
Finland,FI,2020-28,<15yr,7,882234,1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-29,<15yr,9,882234,1.8,"TESSy COVID-19, national weekly data"
Finland,FI,2020-30,<15yr,8,882234,1.9,"TESSy COVID-19, national weekly data"
Finland,FI,2020-31,<15yr,6,882234,1.6,"TESSy COVID-19, national weekly data"
Finland,FI,2020-32,<15yr,10,882234,1.8,"TESSy COVID-19, national weekly data"
Finland,FI,2020-33,<15yr,17,882234,3.1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-34,<15yr,23,882234,4.5,"TESSy COVID-19, national weekly data"
Finland,FI,2020-35,<15yr,18,882234,4.6,"TESSy COVID-19, national weekly data"
Finland,FI,2020-36,<15yr,18,882234,4.1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-37,<15yr,37,882234,6.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-38,<15yr,46,882234,9.4,"TESSy COVID-19, national weekly data"
Finland,FI,2020-39,<15yr,61,882234,12.1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-40,<15yr,59,882234,13.6,"TESSy COVID-19, national weekly data"
Finland,FI,2020-41,<15yr,97,882234,17.7,"TESSy COVID-19, national weekly data"
Finland,FI,2020-42,<15yr,124,882234,25.1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-43,<15yr,138,882234,29.7,"TESSy COVID-19, national weekly data"
Finland,FI,2020-44,<15yr,234,882234,42.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-45,<15yr,200,882234,49.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-46,<15yr,203,882234,45.7,"TESSy COVID-19, national weekly data"
Finland,FI,2020-47,<15yr,317,882234,58.9,"TESSy COVID-19, national weekly data"
Finland,FI,2020-48,<15yr,340,882234,74.5,"TESSy COVID-19, national weekly data"
Finland,FI,2020-49,<15yr,333,882234,76.3,"TESSy COVID-19, national weekly data"
Finland,FI,2020-50,<15yr,371,882234,79.8,"TESSy COVID-19, national weekly data"
Finland,FI,2020-51,<15yr,251,882234,70.5,"TESSy COVID-19, national weekly data"
Finland,FI,2020-52,<15yr,186,882234,49.5,"TESSy COVID-19, national weekly data"
Finland,FI,2020-53,<15yr,188,882234,42.4,"TESSy COVID-19, national weekly data"
Finland,FI,2021-01,<15yr,164,882234,39.9,"TESSy COVID-19, national weekly data"
Finland,FI,2021-02,<15yr,208,882234,42.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-05,15-24yr,0,616543,,"TESSy COVID-19, national weekly data"
Finland,FI,2020-09,15-24yr,1,616543,0.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-10,15-24yr,1,616543,0.3,"TESSy COVID-19, national weekly data"
Finland,FI,2020-11,15-24yr,30,616543,5,"TESSy COVID-19, national weekly data"
Finland,FI,2020-12,15-24yr,24,616543,8.8,"TESSy COVID-19, national weekly data"
Finland,FI,2020-13,15-24yr,60,616543,13.6,"TESSy COVID-19, national weekly data"
Finland,FI,2020-14,15-24yr,96,616543,25.3,"TESSy COVID-19, national weekly data"
Finland,FI,2020-15,15-24yr,128,616543,36.3,"TESSy COVID-19, national weekly data"
Finland,FI,2020-16,15-24yr,93,616543,35.8,"TESSy COVID-19, national weekly data"
Finland,FI,2020-17,15-24yr,94,616543,30.3,"TESSy COVID-19, national weekly data"
Finland,FI,2020-18,15-24yr,79,616543,28.1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-19,15-24yr,85,616543,26.6,"TESSy COVID-19, national weekly data"
Finland,FI,2020-20,15-24yr,33,616543,19.1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-21,15-24yr,24,616543,9.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-22,15-24yr,39,616543,10.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-23,15-24yr,18,616543,9.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-24,15-24yr,7,616543,4.1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-25,15-24yr,2,616543,1.5,"TESSy COVID-19, national weekly data"
Finland,FI,2020-26,15-24yr,7,616543,1.5,"TESSy COVID-19, national weekly data"
Finland,FI,2020-27,15-24yr,4,616543,1.8,"TESSy COVID-19, national weekly data"
Finland,FI,2020-28,15-24yr,4,616543,1.3,"TESSy COVID-19, national weekly data"
Finland,FI,2020-29,15-24yr,5,616543,1.5,"TESSy COVID-19, national weekly data"
Finland,FI,2020-30,15-24yr,7,616543,1.9,"TESSy COVID-19, national weekly data"
Finland,FI,2020-31,15-24yr,13,616543,3.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-32,15-24yr,19,616543,5.2,"TESSy COVID-19, national weekly data"
Finland,FI,2020-33,15-24yr,42,616543,9.9,"TESSy COVID-19, national weekly data"
Finland,FI,2020-34,15-24yr,39,616543,13.1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-35,15-24yr,48,616543,14.1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-36,15-24yr,71,616543,19.3,"TESSy COVID-19, national weekly data"
Finland,FI,2020-37,15-24yr,128,616543,32.3,"TESSy COVID-19, national weekly data"
Finland,FI,2020-38,15-24yr,144,616543,44.1,"TESSy COVID-19, national weekly data"
Finland,FI,2020-39,15-24yr,181,616543,52.7,"TESSy COVID-19, national weekly data"
Finland,FI,2020-40,15-24yr,377,616543,90.5,"TESSy COVID-19, national weekly data"
Finland,FI,2020-41,15-24yr,642,616543,165.3,"TESSy COVID-19, national weekly data"
Finland,FI,2020-42,15-24yr,332,616543,158,"TESSy COVID-19, national weekly data"
Finland,FI,2020-43,15-24yr,250,616543,94.4,"TESSy COVID-19, national weekly data"
Finland,FI,2020-44,15-24yr,292,616543,87.9,"TESSy COVID-19, national weekly data"
Finland,FI,2020-45,15-24yr,283,616543,93.3,"TESSy COVID-19, national weekly data"
